"Subject_ID" "Activity_Name" "tBodyAcc.mean_.X" "tBodyAcc.mean_.Y" "tBodyAcc.mean_.Z" "tGravityAcc.mean_.X" "tGravityAcc.mean_.Y" "tGravityAcc.mean_.Z" "tBodyAccJerk.mean_.X" "tBodyAccJerk.mean_.Y" "tBodyAccJerk.mean_.Z" "tBodyGyro.mean_.X" "tBodyGyro.mean_.Y" "tBodyGyro.mean_.Z" "tBodyGyroJerk.mean_.X" "tBodyGyroJerk.mean_.Y" "tBodyGyroJerk.mean_.Z" "tBodyAccMag.mean_" "tGravityAccMag.mean_" "tBodyAccJerkMag.mean_" "tBodyGyroMag.mean_" "tBodyGyroJerkMag.mean_" "fBodyAcc.mean_.X" "fBodyAcc.mean_.Y" "fBodyAcc.mean_.Z" "fBodyAccJerk.mean_.X" "fBodyAccJerk.mean_.Y" "fBodyAccJerk.mean_.Z" "fBodyGyro.mean_.X" "fBodyGyro.mean_.Y" "fBodyGyro.mean_.Z" "fBodyAccMag.mean_" "fBodyBodyAccJerkMag.mean_" "fBodyBodyGyroMag.mean_" "fBodyBodyGyroJerkMag.mean_" "tBodyAcc.std_.X" "tBodyAcc.std_.Y" "tBodyAcc.std_.Z" "tGravityAcc.std_.X" "tGravityAcc.std_.Y" "tGravityAcc.std_.Z" "tBodyAccJerk.std_.X" "tBodyAccJerk.std_.Y" "tBodyAccJerk.std_.Z" "tBodyGyro.std_.X" "tBodyGyro.std_.Y" "tBodyGyro.std_.Z" "tBodyGyroJerk.std_.X" "tBodyGyroJerk.std_.Y" "tBodyGyroJerk.std_.Z" "tBodyAccMag.std_" "tGravityAccMag.std_" "tBodyAccJerkMag.std_" "tBodyGyroMag.std_" "tBodyGyroJerkMag.std_" "fBodyAcc.std_.X" "fBodyAcc.std_.Y" "fBodyAcc.std_.Z" "fBodyAccJerk.std_.X" "fBodyAccJerk.std_.Y" "fBodyAccJerk.std_.Z" "fBodyGyro.std_.X" "fBodyGyro.std_.Y" "fBodyGyro.std_.Z" "fBodyAccMag.std_" "fBodyBodyAccJerkMag.std_" "fBodyBodyGyroMag.std_" "fBodyBodyGyroJerkMag.std_"
7 "WALKING_UPSTAIRS" 0.248707843137255 -0.0275580392156863 -0.143809803921569 0.818725490196078 -0.240882352941176 -0.403666666666667 0.0724229411764706 -0.000888235294117647 -5.45098039215652e-05 -0.13875431372549 -0.00250656862745098 0.139178431372549 -0.0856256862745098 -0.0482396078431373 -0.0724103921568627 -0.198124509803922 -0.198124509803922 -0.458686274509804 -0.239123529411765 -0.662039215686275 -0.336274509803922 -0.381607843137255 -0.317490196078431 -0.454607843137255 -0.537058823529412 -0.581764705882353 -0.383901960784314 -0.567941176470588 -0.408196078431373 -0.378607843137255 -0.45478431372549 -0.533941176470588 -0.673294117647059 -0.294886274509804 -0.326117647058824 -0.145644901960784 -0.932803921568627 -0.939764705882353 -0.881686274509804 -0.415176470588235 -0.519862745098039 -0.607803921568628 -0.36378431372549 -0.572980392156863 -0.349 -0.616823529411765 -0.671254901960784 -0.682176470588235 -0.334686274509804 -0.334686274509804 -0.471274509803922 -0.41821568627451 -0.676490196078431 -0.279921568627451 -0.341058823529412 -0.124862941176471 -0.427019607843137 -0.534274509803922 -0.631901960784314 -0.368635294117647 -0.579980392156863 -0.393043137254902 -0.415294117647059 -0.497450980392157 -0.445021568627451 -0.704137254901961
8 "LAYING" 0.261235185185185 -0.0212185185185185 -0.102272222222222 -0.405925925925926 0.589925925925926 0.719833333333333 0.0878425925925926 0.0233364074074074 -0.0169116481481481 0.00536333333333333 -0.0891111111111111 0.138194444444444 -0.106414814814815 -0.0389696296296296 -0.0693962962962963 -0.935333333333333 -0.935333333333333 -0.973148148148148 -0.924277777777778 -0.978444444444444 -0.953555555555556 -0.951814814814815 -0.944314814814815 -0.973074074074074 -0.975888888888889 -0.962111111111111 -0.95787037037037 -0.957388888888889 -0.967444444444444 -0.932288888888889 -0.961833333333333 -0.944574074074074 -0.968407407407407 -0.943055555555556 -0.934888888888889 -0.932474074074074 -0.918894444444444 -0.957944444444444 -0.941938888888889 -0.973277777777778 -0.976537037037037 -0.966074074074074 -0.965222222222222 -0.951981481481481 -0.967611111111111 -0.969944444444444 -0.974166666666667 -0.987592592592593 -0.913240740740741 -0.913240740740741 -0.962944444444444 -0.9325 -0.969018518518519 -0.940092592592593 -0.931296296296296 -0.931144444444444 -0.975944444444444 -0.979185185185185 -0.968722222222222 -0.967851851851852 -0.950296296296296 -0.970611111111111 -0.917231481481481 -0.963833333333333 -0.936740740740741 -0.971796296296296
8 "SITTING" 0.267482608695652 -0.0067104347826087 -0.104452173913043 0.83245652173913 0.240128260869565 0.263882608695652 0.0786760869565217 -0.00657138695652174 -0.0106708913043478 -0.0547565217391304 -0.0955391304347826 0.071645652173913 -0.0922586956521739 -0.0402630434782609 -0.0445726086956522 -0.952152173913044 -0.952152173913044 -0.986021739130435 -0.932695652173913 -0.991717391304348 -0.981152173913043 -0.944217391304348 -0.95954347826087 -0.984934782608696 -0.980260869565217 -0.982978260869565 -0.982239130434783 -0.97654347826087 -0.961869565217391 -0.948021739130435 -0.980891304347826 -0.965782608695652 -0.987739130434783 -0.97904347826087 -0.927313043478261 -0.939565217391304 -0.966760869565217 -0.937541304347826 -0.935471739130435 -0.985152173913043 -0.980760869565217 -0.985260869565217 -0.984521739130435 -0.971521739130435 -0.959630434782609 -0.993282608695652 -0.988847826086957 -0.985260869565217 -0.929917391304348 -0.929917391304348 -0.980717391304348 -0.953 -0.986739130434783 -0.978304347826087 -0.923847826086956 -0.933826086956522 -0.986913043478261 -0.983021739130435 -0.986195652173913 -0.985260869565217 -0.968869565217391 -0.962673913043478 -0.931758695652174 -0.979282608695652 -0.953282608695652 -0.986217391304348
8 "STANDING" 0.27962962962963 -0.0148146296296296 -0.106111666666667 0.957666666666667 -0.0904664259259259 -0.0979111111111111 0.0753759259259259 0.00814942592592593 0.00321718518518519 -0.0219690740740741 -0.0280051851851852 0.0637148148148148 -0.0977333333333333 -0.0485240740740741 -0.04785 -0.953777777777778 -0.953777777777778 -0.984907407407407 -0.952907407407407 -0.987592592592593 -0.988222222222222 -0.950037037037037 -0.950388888888889 -0.989 -0.976222222222222 -0.979481481481482 -0.969648148148148 -0.972574074074074 -0.975537037037037 -0.953703703703704 -0.979759259259259 -0.9645 -0.983685185185185 -0.988796296296296 -0.938518518518519 -0.926055555555556 -0.987759259259259 -0.95887037037037 -0.918277777777778 -0.989148148148148 -0.976444444444444 -0.982648148148148 -0.973 -0.969388888888889 -0.974092592592593 -0.981537037037037 -0.985425925925926 -0.989259259259259 -0.9372 -0.9372 -0.979907407407407 -0.953185185185185 -0.982481481481482 -0.989240740740741 -0.936277777777778 -0.919759259259259 -0.9905 -0.978592592592593 -0.984481481481482 -0.974148148148148 -0.968092592592593 -0.975907407407407 -0.938669259259259 -0.979166666666667 -0.954166666666667 -0.981851851851852
8 "WALKING" 0.274625 -0.0186646458333333 -0.107300208333333 0.913541666666667 -0.217083333333333 -0.186273029166667 0.0703270833333333 -0.00597291666666667 -0.000735062499999997 0.0234917916666667 -0.0958375208333333 0.0509795833333333 -0.13589125 -0.0314885416666667 -0.0522854166666667 0.0516454166666667 0.0516454166666667 -0.0668357916666667 -0.00309764583333333 -0.339145833333333 -0.247375 0.317041666666667 -0.238677083333333 -0.311291666666667 0.0797125 -0.361597916666667 -0.102073541666667 -0.259829166666667 -0.132914583333333 -0.0952160416666667 -0.123849375 -0.301216666666667 -0.473041666666667 -0.17365375 0.3808125 -0.142081875 -0.974791666666667 -0.956770833333333 -0.956645833333333 -0.258654166666667 0.233970833333333 -0.38324875 -0.1992 -0.212 -0.0755383333333333 -0.246122916666667 -0.428020833333333 -0.388458333333333 -0.180381875 -0.180381875 -0.1846 -0.238785416666667 -0.502979166666667 -0.148407291666667 0.324791666666667 -0.158471875 -0.271464583333333 0.315914583333333 -0.404514583333333 -0.234227083333333 -0.190770833333333 -0.143020833333333 -0.360791666666667 -0.276477083333333 -0.3274625 -0.581229166666667
8 "WALKING_DOWNSTAIRS" 0.283473684210526 -0.0210997368421053 -0.107613157894737 0.914052631578947 -0.187631578947368 -0.141831394736842 0.118852631578947 -0.0379907894736842 -0.0393926315789474 -0.121181578947368 -0.0500642105263158 0.114174684210526 -0.0348892105263158 -0.0534663421052632 -0.0868768421052632 0.176572894736842 0.176572894736842 0.262633947368421 0.0993742105263158 -0.126131578947368 0.136611052631579 0.388386842105263 0.159563684210526 0.214836842105263 0.220623421052632 0.0585702631578947 -0.130760526315789 0.116042105263158 0.0277577631578947 0.301573684210526 0.331518421052632 -0.000390789473684209 -0.125190526315789 0.0241 0.343823684210526 0.133731578947368 -0.945789473684211 -0.941657894736842 -0.897105263157895 0.250122894736842 0.288018421052632 -0.0135210526315789 -0.258425789473684 0.0243007894736842 -0.129539473684211 -0.267830526315789 -0.0704812105263158 -0.189698947368421 0.131339473684211 0.131339473684211 0.253398684210526 -0.0466273684210526 -0.157468421052632 -0.0260231578947368 0.232202631578947 0.0214642105263158 0.172573684210526 0.273967105263158 -0.0846328947368421 -0.302768421052632 -0.0460992105263158 -0.268234210526316 -0.156107894736842 0.134805526315789 -0.255631578947368 -0.263058947368421
8 "WALKING_UPSTAIRS" 0.258936585365854 -0.0282309756097561 -0.115160975609756 0.860365853658537 -0.291292682926829 -0.192384390243902 0.0813495853658537 0.0141390243902439 -0.0675341463414634 0.192812195121951 -0.204242195121951 -0.0724558536585366 -0.155435609756098 -0.0278673170731707 -0.0534 0.120992682926829 0.120992682926829 -0.141526829268293 0.166426829268293 -0.400658536585366 -0.166456829268293 0.263458536585366 -0.0728724390243903 -0.200345609756098 -0.0257580487804878 -0.386743902439024 -0.24029756097561 -0.113182682926829 0.165934390243902 -0.130284390243902 -0.131858536585366 -0.229643902439024 -0.463341463414634 -0.171709756097561 0.348780487804878 0.121164634146341 -0.926682926829268 -0.931024390243902 -0.876219512195122 -0.186626829268293 -0.012339756097561 -0.4475 -0.367409756097561 -0.0666519512195122 0.337539268292683 -0.405048780487805 -0.424756097560976 -0.430317073170732 -0.227219512195122 -0.227219512195122 -0.228217073170732 -0.10927756097561 -0.493975609756098 -0.175319512195122 0.305341463414634 0.133764390243902 -0.247326829268293 -0.070129756097561 -0.508292682926829 -0.409965853658537 -0.0478541463414634 0.263169024390244 -0.409365853658537 -0.3792 -0.183359268292683 -0.575731707317073
9 "LAYING" 0.2591955368 -0.020526821662 -0.10754972144 -0.5802528348 -0.1191541962 0.9578730416 0.08807344764 0.011561732718 -0.0070536778584 -0.013632036148 -0.15890291983 0.101275010682 -0.10384667982 -0.027552256948 -0.0569490475 -0.9308684376 -0.9308684376 -0.9633745492 -0.9071250998 -0.964524819 -0.946865494 -0.9343665984 -0.9459190006 -0.964304065 -0.9640828062 -0.955909215 -0.930297921 -0.9345796594 -0.9598150092 -0.9266042952 -0.9543205856 -0.9186053356 -0.9558062546 -0.94233309 -0.9162927764 -0.9407072854 -0.9218210626 -0.9699944882 -0.9712046902 -0.9647404702 -0.9639966798 -0.958562455 -0.9422465098 -0.9266185314 -0.9615953704 -0.945329035 -0.9621702422 -0.9770761602 -0.91512680016 -0.91512680016 -0.9550268052 -0.8985578738 -0.9528015598 -0.9409810272 -0.9128367508 -0.9419711636 -0.9686013042 -0.966634136 -0.9597147176 -0.9463891504 -0.9231319366 -0.965686312 -0.921929738394 -0.9550947122 -0.9034005814 -0.9522904702
9 "SITTING" 0.24832674354 -0.02701677698 -0.07537846886 0.9163245106 -0.0414258228938 0.085263099144 0.077005006374 0.009817397262 -0.008674672651 -0.042328876778 -0.04142711812 0.0807919285908 -0.0930708106 -0.046663441472 -0.052841489994 -0.8933617176 -0.8933617176 -0.964383757 -0.9032355368 -0.9733641366 -0.959413594 -0.911683219 -0.8922013438 -0.9655962396 -0.9580073906 -0.9575269752 -0.950315237 -0.9396930078 -0.940312313 -0.8977181972 -0.9530504408 -0.9344377378 -0.9683155878 -0.9572277914 -0.875141405 -0.83200187268 -0.9552804062 -0.94645197 -0.88585411242 -0.9645358564 -0.9567775448 -0.9618894376 -0.9590200492 -0.9191882264 -0.9301768338 -0.9645323452 -0.9719274472 -0.9687388914 -0.8637564342 -0.8637564342 -0.9517802432 -0.9066063206 -0.9663610734 -0.956903459 -0.86761360746 -0.818001834824 -0.9666604036 -0.9585229866 -0.9649413418 -0.9618360162 -0.910583361 -0.9341874784 -0.8691725114 -0.9493949814 -0.9064712292 -0.9659970148
9 "STANDING" 0.282310057333333 -0.0200454954022222 -0.0952747481333333 0.961323502222222 -0.010383816474 0.00914769235555555 0.0760032053555556 0.0130699796066667 -0.004700785502 -0.029183136346 -0.060810158296 0.0992409332222222 -0.095897704 -0.0419199574333333 -0.0575743131488889 -0.945167482444444 -0.945167482444444 -0.969524578888889 -0.921030223111111 -0.969824044222222 -0.971662692 -0.944849431777778 -0.941686874222222 -0.971313768666667 -0.962624298888889 -0.967129200444444 -0.916974437555556 -0.954514301555556 -0.941510336 -0.946330171777778 -0.963242884 -0.929769067777778 -0.967491628 -0.975741252444444 -0.938635759333333 -0.919295805777778 -0.989103160444444 -0.972573867555556 -0.932245295111111 -0.969973398888889 -0.963849332888889 -0.970584264666667 -0.921990612 -0.946046640444444 -0.939889737333333 -0.949105691555556 -0.975036530444444 -0.969726483555556 -0.936105010444444 -0.936105010444444 -0.963764177777778 -0.908291403111111 -0.965287050888889 -0.977579248444444 -0.938790016888889 -0.913896832222222 -0.971278823333333 -0.968234579555556 -0.972588748666667 -0.924738576444444 -0.941950576888889 -0.944942811777778 -0.940265546444444 -0.963593159555556 -0.910909659555556 -0.964770799111111
9 "WALKING" 0.278502842115385 -0.0180891971284423 -0.110820512307692 0.951867079615385 -0.0314341738730769 -0.115856121080385 0.0704357270480769 0.0212255910017308 0.00414762740192308 -0.0808360598653846 -0.0625598710615385 0.111629779896154 -0.0809204094461538 -0.0356283427038462 -0.0633406620592308 -0.0980840496143461 -0.0980840496143461 -0.203733615519231 -0.294542266826923 -0.510253995769231 -0.294711163653846 -0.257677616153846 -0.250806259788462 -0.314265401346154 -0.367706595 -0.399541245192308 -0.383676120961538 -0.436905860576923 -0.240222512134615 -0.318801022711538 -0.316870715576923 -0.513797480384615 -0.602581618269231 -0.238353562692308 -0.201696960826923 -0.0579636469030769 -0.980971973653846 -0.971242423076923 -0.955523995576923 -0.206733787961538 -0.276929933846154 -0.409764526153846 -0.476163506730769 -0.467054167884615 -0.265683521346154 -0.526985309038462 -0.549200228076923 -0.457881494038462 -0.37942877 -0.37942877 -0.317113487115385 -0.489725811538462 -0.599866472692308 -0.218019977423077 -0.223972558596154 -0.0337965256573077 -0.170228340134423 -0.228380473480769 -0.419104362884615 -0.507404512692308 -0.490990336346154 -0.342367223269231 -0.513891953269231 -0.322337536730769 -0.562714528653846 -0.624351923653846
9 "WALKING_DOWNSTAIRS" 0.295923445 -0.0203994269075476 -0.0910278793952381 0.938417773333333 -0.0352304645104762 -0.082276174942619 0.130193043809524 -0.0206865965952381 0.00262568854761905 -0.0916383011071429 -0.0712598843142857 0.116804400690476 -0.094591202447619 -0.0597608334619048 -0.0678080598785714 0.145886357935714 0.145886357935714 -0.16237608927619 -0.168921400633333 -0.469028434047619 0.103128506197619 -0.183120455428571 -0.103705822657857 -0.0645354342404762 -0.313643041809524 -0.293677789595238 -0.325042890904762 -0.312512195452381 -0.250686586719048 0.222203941 0.00716877883571429 -0.347540226666667 -0.463172053809524 0.213392270547619 -0.208310705504762 -0.00771530035714285 -0.952141220714286 -0.936306558809524 -0.876641297380952 0.017623342197619 -0.3094424725 -0.359513362761905 -0.396429197952381 -0.340765233142857 -0.279685150191905 -0.509669314047619 -0.448602451190476 -0.417239550952381 0.265120131365238 0.265120131365238 0.039907818552381 -0.322331464761905 -0.455855425238095 0.250488758869048 -0.273561385142857 -0.0349494927142857 0.00938224337142857 -0.355981821428571 -0.425377408333333 -0.423558773952381 -0.364282565714286 -0.356561471714286 0.0888671674047619 0.0705526138333333 -0.424170737142857 -0.485158906904762
9 "WALKING_UPSTAIRS" 0.262436475714286 -0.0195101099975714 -0.125219003959184 0.902647777755102 -0.0377947824285714 -0.266009866857143 0.0692266245755102 0.00126612218367347 0.00766046602367347 -0.16396719 -0.0412587909579592 0.14569462592449 -0.0684689593355102 -0.0302797452408163 -0.0236327911183673 -0.260727581428571 -0.260727581428571 -0.440667540204082 -0.0833234490061224 -0.672840561836735 -0.342735952653061 -0.405022798163265 -0.384710423408163 -0.402044750408163 -0.608498592040816 -0.615125710612245 -0.313941631326531 -0.499159202857143 -0.327698671183673 -0.372890348979592 -0.419533108571429 -0.531482693877551 -0.734159449387755 -0.36144437755102 -0.302206203816327 -0.253434083542857 -0.954383557142857 -0.901317321632653 -0.89407107877551 -0.335291644693878 -0.586147012244898 -0.647296002040816 -0.343976630734694 -0.400859067959184 -0.138176481058776 -0.660419534285714 -0.708604774693878 -0.65711420122449 -0.400222037142857 -0.400222037142857 -0.445485397959184 -0.425839761428571 -0.748651255510204 -0.369815777346939 -0.297641062755102 -0.244081808302041 -0.327421989591837 -0.590112916530612 -0.677831082857143 -0.361626377102041 -0.352033091612245 -0.165554554220408 -0.509929461428571 -0.484935752040816 -0.456841325204082 -0.787781590816326
10 "LAYING" 0.280230574137931 -0.024294484137931 -0.117168642362069 -0.453069737586207 -0.139297681034483 -0.031121624137931 0.073815064487931 0.015698997097069 0.00716689586275862 -0.019555937162069 -0.0770325657265517 0.104720478344828 -0.100308254413793 -0.0388797920413793 -0.0590744912758621 -0.956781819655172 -0.956781819655172 -0.976234435172414 -0.937590998793103 -0.970830848965517 -0.96918420862069 -0.954341849137931 -0.964300845172414 -0.979014668793104 -0.968039173793103 -0.972592212931034 -0.953793912068965 -0.954670034482759 -0.969755777241379 -0.950848109137931 -0.968561121551724 -0.937692642586207 -0.960976821551724 -0.968283685 -0.946454302068966 -0.95947148637931 -0.954531941896552 -0.966701156034483 -0.963045642431035 -0.978007466724138 -0.966930793448276 -0.976256662586207 -0.961713199827586 -0.953660207586207 -0.971940597413793 -0.965900578103448 -0.966621040344828 -0.983949302758621 -0.940301654482759 -0.940301654482759 -0.967556980689655 -0.927471165517241 -0.959632931551724 -0.96796803862069 -0.946229148258621 -0.959813667810345 -0.978904364137931 -0.968120692241379 -0.978582339137931 -0.96454456637931 -0.953453496551724 -0.975298797068965 -0.944304974655172 -0.965377553448276 -0.933701315344828 -0.960772875517241
10 "SITTING" 0.270612056481481 -0.015042681852037 -0.104253238796296 0.791887198148148 -0.041260775 0.20253457287037 0.0775372505185185 0.00897875458703704 -0.00499566427666667 -0.0432432176851852 -0.0679993598888889 0.0745958869444444 -0.0931555026481481 -0.0411216540925926 -0.048941191502963 -0.96075719962963 -0.96075719962963 -0.988054237592593 -0.944202043703704 -0.993707487592593 -0.984943144259259 -0.9404502 -0.97464465462963 -0.989365013888889 -0.980962856111111 -0.986056767777778 -0.986477363333333 -0.986179215555556 -0.96539546962963 -0.955281010740741 -0.985900801111111 -0.974459732592593 -0.992191529259259 -0.982901825925926 -0.917979529962963 -0.967826981666667 -0.973128354074074 -0.935690006481481 -0.966898520555556 -0.988946414074074 -0.980756789814815 -0.988255803703704 -0.988873097222222 -0.984373304814815 -0.960445962037037 -0.992326657222222 -0.992584494814815 -0.990259813148148 -0.939669591481481 -0.939669591481481 -0.985209856296296 -0.963064577592593 -0.991696196481481 -0.982242427777778 -0.912838063018519 -0.966121042592593 -0.989550917407407 -0.982045591111111 -0.98911086 -0.989712360740741 -0.983579646666667 -0.962418559814815 -0.941511952777778 -0.983266741481482 -0.962459956111111 -0.991409100925926
10 "STANDING" 0.276650300681818 -0.0155418603409091 -0.107964083931818 0.954008785454545 -0.0431597830454545 0.0346980210431818 0.0809784390227273 0.0119007630575 -0.00485841031477273 -0.0281854325604545 -0.0876820486363636 0.103251560681818 -0.104753833181818 -0.0371593000727273 -0.0584162547045455 -0.951988907954545 -0.951988907954545 -0.965163818409091 -0.929787259772727 -0.971637661590909 -0.970099814318182 -0.923378745227273 -0.955272383863636 -0.963565166136364 -0.942187760454545 -0.972241512272727 -0.924005912954545 -0.960323800909091 -0.950915730909091 -0.9401101675 -0.951633690454545 -0.937786743409091 -0.965614081363636 -0.978403481818182 -0.919561843409091 -0.941271440454545 -0.991259485 -0.975410724090909 -0.959579657727273 -0.964311490454545 -0.941328663409091 -0.9764306 -0.929895057954545 -0.958861164090909 -0.953681099545455 -0.950367548409091 -0.976445016590909 -0.969051030681818 -0.937264537954545 -0.937264537954545 -0.952058214545455 -0.920486810227273 -0.964409410454545 -0.982949246136364 -0.921860476590909 -0.938098683181818 -0.968612135909091 -0.944847393636364 -0.979428729090909 -0.932273942727273 -0.958399857954545 -0.958901257272727 -0.945048242954545 -0.952105964545455 -0.922961550454545 -0.965055815454545
10 "WALKING" 0.278574076603774 -0.017022351190566 -0.109057512132075 0.963092149811321 -0.0838277013962264 0.0549276242264151 0.0857943809283019 0.00408248792641509 -0.0162953195396226 0.0106894976215094 -0.0819540783760943 0.0986695731160377 -0.122709563462264 -0.0519204981037736 -0.0611262928849057 -0.127400912069811 -0.127400912069811 -0.132624992298283 -0.156458730358491 -0.440363636603774 -0.114190001283019 0.0533911909886792 -0.41218272245283 -0.107941107467925 0.0309052018326415 -0.464020508867925 -0.277913780754717 -0.345209034528302 -0.108530029881132 -0.0930237422792453 0.0205189516981132 -0.412616909622642 -0.515065335849057 -0.178709734396226 -0.0227431651698113 -0.395645072075472 -0.974435158113208 -0.971114719811321 -0.957862728301887 -0.0521991013207547 0.0750804952113207 -0.511662905849057 -0.414205475283019 -0.250853318679245 -0.174524868603774 -0.366063723207547 -0.509683327924528 -0.329079492641509 -0.185602396067925 -0.185602396067925 0.037608338009434 -0.402025135660377 -0.501027916603774 -0.206366497226415 -0.129775706316981 -0.435304215660377 -0.0791518267107547 0.0484867672264151 -0.558512650188679 -0.458292932830189 -0.204392821584906 -0.273292866226415 -0.370471943962264 0.0502087634986792 -0.499759796981132 -0.517675799056604
10 "WALKING_DOWNSTAIRS" 0.290401594315789 -0.0200050770710526 -0.110848597247368 0.939807421052632 -0.0646160768947368 0.0418715409263158 0.100959387447368 0.0107824902368421 0.000152617173684209 -0.124839594289474 -0.106742538831579 0.0724433685578947 -0.0643764005526316 -0.0489378053157895 -0.0720413112078947 0.250843769394737 0.250843769394737 0.0507010228431579 -0.0238468037578947 -0.401854311315789 0.215665273157895 0.00904660360263158 -0.157728357742105 0.181419131002632 -0.119504295573684 -0.240679035428947 -0.214350280079211 -0.272495710342105 0.0391366814342105 0.220115703368421 0.156978047052632 -0.312347510289474 -0.484196484736842 0.295733547631579 0.00407915363157895 -0.183557562032895 -0.939267613157895 -0.937003823684211 -0.902085224736842 0.223275806105263 -0.105020355562895 -0.318188417289474 -0.304745377026316 -0.311407525263158 -0.0353021837 -0.416986139210526 -0.471650977631579 -0.227137389605263 0.156998205421053 0.156998205421053 0.110877231263158 -0.280382850552632 -0.494105756315789 0.324957743157895 -0.0633337717526316 -0.268686170263158 0.156912678626316 -0.153355802565789 -0.396147929736842 -0.339514358157895 -0.343237004473684 -0.1503916379 -0.0616742840815789 0.0380266696789474 -0.387780104447368 -0.544988519210526
10 "WALKING_UPSTAIRS" 0.267121853404255 -0.0143854920340426 -0.118180420834043 0.931861027446809 -0.0565670278723404 0.0227527702016383 0.0648829303510638 0.0266314282191489 -0.0513375831851064 0.0733447168425532 -0.0954600216446809 0.0879664182957447 -0.157212539189362 -0.0372348522521277 -0.036502173787234 -0.0266623294757447 -0.0266623294757447 -0.262038042446809 0.0438573846851064 -0.523462968510638 -0.139410790617021 -0.0390688222212766 -0.301206408085106 -0.20121432216383 -0.206872839212766 -0.553230667234043 -0.218524716912766 -0.235858986212766 -0.262763367170213 -0.166866721574468 -0.153553147382979 -0.265371689148936 -0.600582998297872 -0.161591924234043 -0.00555287692765957 -0.0738744931340426 -0.959216072340425 -0.937039417446809 -0.864745838297872 -0.187220175510638 -0.177803083425532 -0.607520480212766 -0.308534708121277 0.0411724668680851 -0.320509332297872 -0.427291343617021 -0.60462905787234 -0.482244799361702 -0.211537480214383 -0.211537480214383 -0.226010197889362 -0.113062673542979 -0.618272355319149 -0.171957349438298 -0.051628469647234 -0.0342347233914894 -0.247598320858298 -0.202796129097872 -0.662894135319149 -0.34130162006383 0.171735785297872 -0.403822082765957 -0.361437534680851 -0.334365043829787 -0.166969377765957 -0.67129056212766
11 "LAYING" 0.280578947368421 -0.0176594736842105 -0.108791228070175 -0.134894736842105 0.943105263157895 0.112575438596491 0.0766666666666667 0.0122198947368421 0.00278036842105263 -0.019169298245614 -0.0415531578947368 0.152026315789474 -0.10229298245614 -0.0412421052631579 -0.0667263157894737 -0.980701754385965 -0.980701754385965 -0.983368421052632 -0.952526315789474 -0.990631578947368 -0.983824561403509 -0.971333333333333 -0.973614035087719 -0.984912280701754 -0.973877192982456 -0.97959649122807 -0.976228070175439 -0.982684210526316 -0.961421052631579 -0.973982456140351 -0.976947368421053 -0.967070175438597 -0.986017543859649 -0.984789473684211 -0.972228070175439 -0.971298245614035 -0.979543859649123 -0.990771929824561 -0.984175438596491 -0.985280701754386 -0.972736842105263 -0.982087719298246 -0.980842105263158 -0.982526315789474 -0.959894736842105 -0.981666666666667 -0.99080701754386 -0.986561403508772 -0.972894736842105 -0.972894736842105 -0.976491228070175 -0.954666666666667 -0.984491228070175 -0.985280701754386 -0.97359649122807 -0.971649122807018 -0.987122807017544 -0.973473684210526 -0.983245614035088 -0.982456140350877 -0.982684210526316 -0.963175438596491 -0.976017543859649 -0.975052631578947 -0.954912280701754 -0.983543859649123
11 "SITTING" 0.276641509433962 -0.0149224528301887 -0.112769811320755 0.871905660377359 0.213731886792453 0.188481132075472 0.0761792452830189 -0.000231981132075472 0.00832633962264151 -0.04 -0.0755283018867925 0.0761584905660377 -0.0948641509433962 -0.0392815094339623 -0.0505403773584906 -0.961962264150943 -0.961962264150943 -0.979415094339623 -0.95188679245283 -0.989471698113208 -0.981471698113208 -0.934566037735849 -0.972849056603774 -0.980754716981132 -0.967528301886792 -0.981150943396226 -0.985169811320755 -0.982622641509434 -0.954433962264151 -0.952981132075472 -0.975245283018868 -0.96977358490566 -0.987264150943396 -0.982830188679245 -0.921415094339623 -0.968433962264151 -0.988094339622641 -0.949830188679245 -0.971679245283019 -0.980320754716981 -0.966754716981132 -0.983452830188679 -0.988150943396226 -0.982301886792453 -0.952849056603774 -0.990547169811321 -0.988584905660377 -0.981037735849057 -0.944603773584906 -0.944603773584906 -0.974528301886792 -0.959981132075472 -0.986301886792453 -0.983377358490566 -0.920075471698113 -0.967867924528302 -0.981641509433962 -0.968415094339623 -0.984377358490566 -0.989188679245283 -0.982094339622641 -0.956830188679245 -0.948490566037736 -0.972339622641509 -0.960754716981132 -0.985584905660377
